date,date,price_usd,market_cap,volume,price_usd_lag1,volume_lag1,market_cap_lag1,price_usd_lag2,volume_lag2,market_cap_lag2,price_usd_lag3,volume_lag3,market_cap_lag3,price_usd_lag7,volume_lag7,market_cap_lag7,price_usd_lag14,volume_lag14,market_cap_lag14,returns,volatility_7d,volatility_14d,returns_rolling_mean_7d,price_usd_sma7,price_usd_std7,volume_sma7,market_cap_sma7,price_usd_sma14,price_usd_std14,volume_sma14,market_cap_sma14,price_usd_sma30,price_usd_std30,volume_sma30,market_cap_sma30,RSI_14,MACD,MACD_signal,MACD_hist,Bollinger_sma,Bollinger_upper,Bollinger_lower,day_of_week,month,quarter
2025-05-19,2025-05-19,639.97,93363804546.19528,1032474128.1840272,645.6941194358337,1023406190.0305696,95573441368.7758,655.12,1023406190.0305696,95573441368.7758,649.2737827099322,1426861719.7981849,95620654297.98804,658.1565785000895,1397537535.0464792,92073218172.22997,601.08,761997268.2829365,87693365048.51302,-0.8865063601376844,1.5274184561087858,1.8251422745652706,-0.3894564539296041,652.079700306538,9.038372137998747,1221836464.143108,95465216758.01012,632.8392311267547,26.504257198145233,1083446202.200125,92281924393.94884,613.3595555181043,26.779861840554105,901628322.5615036,89392494699.79942,64.60466008550898,13.948378303734899,11.88850725712595,2.059871046608949,632.8392311267547,685.8477455230452,579.8307167304642,0,5,2
2025-05-20,2025-05-20,647.79,94514822022.9652,744275797.8102038,639.97,1032474128.1840272,93363804546.19528,645.6941194358337,1023406190.0305696,95573441368.7758,655.12,1023406190.0305696,95573441368.7758,668.53,802681532.5007424,97535567508.0772,593.6747551287119,761997268.2829365,87693365048.51302,1.2219322780755215,1.4556300426382132,1.766613414206871,-0.44005652394970074,649.1168431636809,5.423598697698839,1213492787.7587452,95033681688.70839,636.7046057604183,24.19897814118888,1082180382.880644,92769171320.69542,615.6725555181043,26.652589264765968,890142666.691461,89730268837.95517,70.25920318825905,13.630702617723273,12.236946329245416,1.3937562884778565,636.7046057604183,685.1025620427961,588.3066494780405,1,5,2
2025-05-21,2025-05-21,651.02,94975973268.22008,1024252827.9811916,647.79,744275797.8102038,94514822022.9652,639.97,1032474128.1840272,93363804546.19528,645.6941194358337,1023406190.0305696,95573441368.7758,650.4,1817163768.659476,94968953918.27065,593.53,591551368.1770703,86589430038.39066,0.49861837941307385,1.0770631944298827,1.7569996272550121,0.018591842121919427,649.2054145922523,5.453028779088488,1100219796.233276,95034684452.9869,640.8110343318468,20.971560249916212,1113087630.0095098,93368210122.8261,617.9228888514377,26.69337175352544,893891232.3559169,90059364628.79303,71.03665679576439,13.484139586030778,12.48638498060249,0.9977546054282893,640.8110343318468,682.7541548316792,598.8679138320144,2,5,2
2025-05-22,2025-05-22,685.27,99961961455.93532,1667839502.8562677,651.02,1024252827.9811916,94975973268.22008,647.79,744275797.8102038,94514822022.9652,639.97,1032474128.1840272,93363804546.19528,655.57,1426861719.7981849,95620654297.98804,596.58,769470001.7925094,87018704288.43825,5.26097508525083,2.2726972195246486,2.139554729197477,0.6566032187356805,653.4482717351094,14.790462316814798,1134645193.813002,95654871189.8365,647.1460343318467,19.953496881351295,1177256880.0854926,94292728491.93303,621.0699144896503,28.86928056888942,919092687.1828753,90554660025.88808,76.42061294626161,15.94783932375276,13.178675849232544,2.769163474520216,647.1460343318467,687.0530280945493,607.2390405691442,3,5,2
2025-05-23,2025-05-23,685.64,100021125411.49792,893991311.2157553,685.27,1667839502.8562677,99961961455.93532,651.02,1024252827.9811916,94975973268.22008,647.79,744275797.8102038,94514822022.9652,649.2737827099322,1426861719.7981849,95620654297.98804,605.39,790441767.2481664,88319123409.85835,0.05399331650297601,2.1829754144015165,2.149745600161,0.8015192302124188,658.6434456336905,18.896643619412043,1058520849.7297977,96283509920.3379,652.8781771889898,18.509999411494995,1184653276.0831773,95128585777.76442,624.2362478229837,30.57651803450353,930227316.4803694,91017428044.0319,75.1721374931875,17.72586231685409,14.088113142756853,3.6377491740972374,652.8781771889898,689.8981760119798,615.8581783659997,4,5,2
2025-05-25,2025-05-25,659.1209910491312,100021125411.49792,893991311.2157553,685.64,893991311.2157553,100021125411.49792,685.27,1667839502.8562677,99961961455.93532,651.02,1024252827.9811916,94975973268.22008,655.12,1023406190.0305696,95573441368.7758,616.73,906856106.2063528,89923365079.55273,-3.867774480903785,2.8028810163898137,2.4756109862070756,0.120348011507416,659.2150157835665,18.83270813377186,1040033009.89911,96918893355.0125,655.9061051210704,15.337200029580167,1183734362.1552777,95849854372.90337,626.6009475246213,30.43473421807964,943023995.661274,91489546597.7881,62.14074938084783,16.801419647939838,14.630774443793452,2.1706452041463855,655.9061051210704,686.5805051802307,625.23170506191,6,5,2
2025-05-26,2025-05-26,673.54,98261728842.37256,722694109.908648,659.1209910491312,893991311.2157553,100021125411.49792,685.64,893991311.2157553,100021125411.49792,685.27,1667839502.8562677,99961961455.93532,645.6941194358337,1023406190.0305696,95573441368.7758,631.13,1397537535.0464792,92073218172.22997,2.1876118568030734,2.801808512608287,2.467532639616944,0.6384071535720007,663.1929987213044,18.437486591612625,997074141.3102642,97302934422.66917,658.9353908353562,14.214329222528404,1135531260.359718,96291890849.34213,629.790614191288,30.162387470807055,949466380.804293,91954096479.45001,62.14487116074426,17.035906366119775,15.111800828258717,1.9241055378610579,658.9353908353562,687.364049280413,630.5067323902994,0,5,2
2025-05-27,2025-05-27,682.02,99498272741.86806,804080621.9670262,673.54,722694109.908648,98261728842.37256,659.1209910491312,893991311.2157553,100021125411.49792,685.64,893991311.2157553,100021125411.49792,639.97,1032474128.1840272,93363804546.19528,658.1565785000895,1397537535.0464792,92073218172.22997,1.2590195088636236,2.723446728914127,2.2314688453340947,0.9449108491436162,669.2001415784473,16.34112104115843,964446497.5649782,98179287022.05101,660.6399209424926,15.48753774299348,1093141480.8540432,96822251890.03055,632.7784441974821,30.76285338991646,958621649.6825916,92459864491.09514,57.64589205350202,17.70194688473805,15.629830039554585,2.072116845183464,660.6399209424926,691.6149964284796,629.6648454565056,1,5,2
2025-05-28,2025-05-28,682.91,99638784087.5968,1011950491.7771147,682.02,804080621.9670262,99498272741.86806,673.54,722694109.908648,98261728842.37256,659.1209910491312,893991311.2157553,100021125411.49792,647.79,744275797.8102038,94514822022.9652,668.53,802681532.5007424,97535567508.0772,0.13049470690009723,2.7361569376487864,2.1999901344982353,0.7889911961185555,674.2172844355902,13.877784523461061,1002685739.5602512,98911281602.71266,661.6670637996355,16.49513328888859,1108089263.6594982,96972481645.71054,635.3997775308155,31.58925022048611,975554701.1887405,92842659340.83163,54.90549075768815,18.093039064456093,16.12247184453489,1.9705672199212039,661.6670637996355,694.6573303774127,628.6767972218582,2,5,2
2025-05-29,2025-05-29,688.79,100496027767.69624,909052744.6991664,682.91,1011950491.7771147,99638784087.5968,682.02,804080621.9670262,99498272741.86806,673.54,722694109.908648,98261728842.37256,651.02,1024252827.9811916,94975973268.22008,650.4,1817163768.659476,94968953918.27065,0.8610212180228727,2.733173930811404,2.0408842028730487,0.8407630302056698,679.6129987213044,10.214461356672393,986228584.8056762,99699860816.92355,664.4092066567783,17.629953894121073,1043224190.519476,97367272634.95522,638.1861108641489,32.50682731702461,985387567.3211209,93249022707.89154,64.29045215775342,18.662321666064827,16.630441808840878,2.0318798572239487,664.4092066567783,699.6691144450205,629.1492988685362,3,5,2
2025-05-30,2025-05-30,669.85,97709384777.4403,1054575122.1152678,688.79,909052744.6991664,100496027767.69624,682.91,1011950491.7771147,99638784087.5968,682.02,804080621.9670262,99498272741.86806,685.27,1667839502.8562677,99961961455.93532,655.57,1426861719.7981849,95620654297.98804,-2.749749560824044,2.198770771000295,2.2053364515964184,-0.3036262049478838,677.4101415784472,10.451138281417931,898619387.556962,99378064148.56712,665.4292066567784,17.491764268445472,1016632290.6849821,97516467669.20181,640.1131108641489,32.61674191229995,984200435.9509336,93529045749.28671,54.82137766502804,17.3847815771137,16.781309762495443,0.6034718146182563,665.4292066567784,700.4127351936694,630.4456781198875,4,5,2
2025-06-01,2025-06-01,651.0051631273745,97709384777.4403,1054575122.1152678,669.85,1054575122.1152678,97709384777.4403,688.79,909052744.6991664,100496027767.69624,682.91,1011950491.7771147,99638784087.5968,685.64,893991311.2157553,100021125411.49792,649.2737827099322,1426861719.7981849,95620654297.98804,-2.813292061301109,2.3806026319091056,2.330840401401146,-0.7132384017770388,672.4623077395008,13.62279124446732,921559931.971178,99047815486.55888,665.5528766865957,17.37448352938033,990040390.850488,97665662703.44841,641.9132829683947,31.630616781958985,986993693.4859434,93883275044.00688,50.53890389031501,14.682450855736192,16.361537981143595,-1.6790871254074027,665.5528766865957,700.3018437453563,630.8039096278351,6,6,2
2025-06-02,2025-06-02,652.7,95292329321.45187,555663045.8169767,651.0051631273745,1054575122.1152678,97709384777.4403,669.85,1054575122.1152678,97709384777.4403,688.79,909052744.6991664,100496027767.69624,659.1209910491312,893991311.2157553,100021125411.49792,655.12,1023406190.0305696,95573441368.7758,0.26034154083873773,1.939325310675388,2.3189997391713666,-0.12350754152810696,671.5450233039107,14.833244468364452,873227322.6284953,98372273187.98088,665.3800195437385,17.497863653650406,956630166.2638026,97645583271.49669,643.4232829683947,31.001204195338225,978041006.1655451,94104849441.40642,49.22677624849272,12.533119461524507,15.595854277219779,-3.062734815695272,665.3800195437385,700.3757468510394,630.3842922364377,0,6,2
2025-06-03,2025-06-03,667.51,97389463083.57054,773996222.5296764,652.7,555663045.8169767,95292329321.45187,651.0051631273745,1054575122.1152678,97709384777.4403,669.85,1054575122.1152678,97709384777.4403,673.54,722694109.908648,98261728842.37256,645.6941194358337,1023406190.0305696,95573441368.7758,2.2690363107093603,1.9556730316682138,2.353703493795009,-0.11187547668435169,670.683594732482,14.873118455281682,880556195.8600708,98247663793.86632,666.9382967268932,16.555930813956504,938815168.5851675,97775299108.26773,645.6531796650357,30.211581532139544,976366091.4022368,94396328297.5432,56.73862867729458,11.887767292708872,14.854236880317599,-2.966469587608726,666.9382967268932,700.0501583548062,633.8264350989803,1,6,2
2025-06-04,2025-06-04,670.66,97843921203.93542,627469507.7696043,667.51,773996222.5296764,97389463083.57054,652.7,555663045.8169767,95292329321.45187,651.0051631273745,1054575122.1152678,97709384777.4403,682.02,804080621.9670262,99498272741.86806,639.97,1032474128.1840272,93363804546.19528,0.471903042651034,1.885067587784367,2.3305448309085954,-0.22432068614329306,669.060737589625,14.025623757300973,855326036.6890106,98011327859.87595,669.1304395840361,14.630237836891753,909886267.1269945,98095307440.96347,647.8431796650358,29.53371731424517,978488131.0422639,94715871251.23087,59.63290794822392,11.497958416369329,14.182981187527945,-2.685022771158616,669.1304395840361,698.3909152578196,639.8699639102526,2,6,2
2025-06-05,2025-06-05,670.04,97760512865.39333,600279055.4252131,670.66,627469507.7696043,97843921203.93542,667.51,773996222.5296764,97389463083.57054,652.7,555663045.8169767,95292329321.45187,682.91,1011950491.7771147,99638784087.5968,647.79,744275797.8102038,94514822022.9652,-0.09244624698058201,1.8799501494446196,2.3196131377858804,-0.25616939384053294,667.2221661610536,12.687284986417444,796515831.4958818,97743003399.56116,670.7197252983218,13.279890814251596,899600785.5280666,98327142501.13692,649.9565129983691,28.741406379019715,975631029.8095939,95024504120.08928,57.31437793666232,11.01206304697098,13.548797559416553,-2.536734512445573,670.7197252983218,697.279506926825,644.1599436698186,3,6,2
2025-06-06,2025-06-06,642.26,93721318053.56451,1211831763.3121328,670.04,600279055.4252131,97760512865.39333,670.66,627469507.7696043,97843921203.93542,667.51,773996222.5296764,97389463083.57054,688.79,909052744.6991664,100496027767.69624,651.02,1024252827.9811916,94975973268.22008,-4.14602113306668,2.291528271640368,2.5991507062212094,-0.9714611582818975,660.5750233039107,11.650822058008632,839769977.0120199,96775187726.11375,670.0940110126076,14.435578458430454,912999280.908848,98237524271.51865,651.3291796650358,27.272432180902378,990625512.9772339,95225435886.92435,47.520488403124475,8.289813819699134,12.49700081147307,-4.207186991773936,670.0940110126076,698.9651679294684,641.2228540957467,4,6,2
2025-06-08,2025-06-08,647.9485380583028,93721318053.56451,1211831763.3121328,642.26,1211831763.3121328,93721318053.56451,670.04,600279055.4252131,97760512865.39333,670.66,627469507.7696043,97843921203.93542,669.85,1054575122.1152678,97709384777.4403,685.27,1667839502.8562677,99961961455.93532,0.8857064208113163,2.232535760144797,2.1301863278737976,-0.45211030376256034,657.4462430265254,11.68566074682824,862235211.4687148,96205463908.41722,667.4281923024864,14.857363130977998,880427299.5128385,97791764028.49216,653.1383057626888,25.023429784171775,1005619996.1448739,95426367653.75938,37.39873990445592,6.5163131725593075,11.300863283690319,-4.784550111131011,667.4281923024864,697.1429185644424,637.7134660405304,6,6,2
2025-06-09,2025-06-09,653.18,95168644418.87692,468146702.9554248,647.9485380583028,1211831763.3121328,93721318053.56451,642.26,1211831763.3121328,93721318053.56451,670.04,600279055.4252131,97760512865.39333,651.0051631273745,1054575122.1152678,97709384777.4403,685.64,893991311.2157553,100021125411.49792,0.8073884937489284,2.0018196869083753,2.15134672075487,0.0651297755303021,657.7569340083289,11.513511045945721,778459723.0173088,95842501000.05103,665.1096208739148,14.319745177633582,850009827.4942434,97445158243.30495,655.1266390960221,22.350836323098118,1001506507.3041523,95712341466.44228,39.388528963575496,5.469882983709795,10.134667223694214,-4.664784239984419,665.1096208739148,693.749111229182,636.4701305186476,0,6,2
2025-06-10,2025-06-10,659.86,96279516993.79276,537821090.1822492,653.18,468146702.9554248,95168644418.87692,647.9485380583028,1211831763.3121328,93721318053.56451,642.26,1211831763.3121328,93721318053.56451,652.7,555663045.8169767,95292329321.45187,659.1209910491312,893991311.2157553,100021125411.49792,1.0226889984384258,2.034677680405355,1.9158295904588647,0.17403655518740038,658.7797911511861,11.305546334200661,775910872.2123477,95983527810.38542,665.1624072275483,14.297315907148496,824569097.4204215,97177900499.18314,657.2359724293553,19.430205589795445,993784876.9171435,96021035223.28741,50.27759607258524,5.120572915708522,9.131848362097076,-4.011275446388554,665.1624072275483,693.7570390418454,636.5677754132513,1,6,2
2025-06-11,2025-06-11,670.87,97872551923.62108,944233384.379321,659.86,537821090.1822492,96279516993.79276,653.18,468146702.9554248,95168644418.87692,647.9485380583028,1211831763.3121328,93721318053.56451,667.51,773996222.5296764,97389463083.57054,673.54,722694109.908648,98261728842.37256,1.6685357500075826,1.942183866548615,1.87535817825888,0.08825076080143214,659.259791151186,11.798559735214665,800230466.7622969,96052540501.82121,664.971692941834,14.194407065912296,840393331.3111839,97150102147.84375,659.4186390960222,16.921130053063596,998911264.1548487,96339482840.41284,48.97069902995892,5.666833427494339,8.438845375176529,-2.7720119476821896,664.971692941834,693.3605070736586,636.5828788100094,2,6,2
2025-06-12,2025-06-12,668.5,97537401094.91998,887147876.6373036,670.87,944233384.379321,97872551923.62108,659.86,537821090.1822492,96279516993.79276,653.18,468146702.9554248,95168644418.87692,670.66,627469507.7696043,97843921203.93542,682.02,804080621.9670262,99498272741.86806,-0.3532726161551425,1.9400579585571636,1.8404951626404094,-0.029631476170878784,658.9512197226147,11.47450982569616,837327376.6005396,96008751914.819,664.0059786561199,13.381971843293256,846326706.6447752,97010039887.34749,661.1443057626889,14.941527492624292,998254323.1692138,96593284040.92508,44.53028736532306,5.841176182568802,7.919311536654984,-2.078135354086182,664.0059786561199,690.7699223427063,637.2420349695334,3,6,2
2025-06-13,2025-06-13,653.8,95498183127.58124,1207468315.2011669,668.5,887147876.6373036,97537401094.91998,670.87,944233384.379321,97872551923.62108,659.86,537821090.1822492,96279516993.79276,670.04,600279055.4252131,97760512865.39333,682.91,1011950491.7771147,99638784087.5968,-2.198952879581162,2.10756767086411,1.9190481153265777,-0.33056099511381876,656.6312197226147,10.45532935102586,924068699.425676,95685561952.27443,661.9266929418342,12.447660223782162,860292265.4607788,96714282675.91777,661.8999724293554,13.908788320709597,991918682.5077034,96707449539.4368,39.40681618576034,4.738553826201837,7.283159994564356,-2.5446061683625185,661.9266929418342,686.8220133893985,637.0313724942698,4,6,2
2025-06-15,2025-06-15,646.550554804638,95498183127.58124,1207468315.2011669,653.8,1207468315.2011669,95498183127.58124,668.5,887147876.6373036,97537401094.91998,670.87,944233384.379321,97872551923.62108,642.26,1211831763.3121328,93721318053.56451,688.79,909052744.6991664,100496027767.69624,-1.1088169463692288,1.3772674552932165,1.9000179283958891,0.10332531727153135,657.2441561232772,9.559824638250326,923445349.6955378,95939399819.9911,658.909589713594,10.383503103341484,881607663.3537788,96357293773.05244,661.5131049728404,14.17535381106812,985583041.846193,96821615037.9485,34.78067544212101,3.242371977837479,6.475002391218981,-3.232630413381502,658.909589713594,679.6765959202769,638.142583506911,6,6,2
2025-06-16,2025-06-16,655.65,95644317205.17345,560264843.4050156,646.550554804638,1207468315.2011669,95498183127.58124,653.8,1207468315.2011669,95498183127.58124,668.5,887147876.6373036,97537401094.91998,647.9485380583028,1211831763.3121328,93721318053.56451,669.85,1054575122.1152678,97709384777.4403,1.4073834022324094,1.4393727241133223,1.8339750050281802,0.1778506003316875,658.3443649720911,8.717808255165773,830364361.1373783,96214113984.50667,657.8953039993082,9.915614212658378,846299786.3030465,96209788946.46194,661.0837716395071,14.150531103919722,977502485.543002,96758573361.18504,44.49307448075511,2.7590812919646623,5.7318181713681176,-2.972736879403455,657.8953039993082,677.726532424625,638.0640755739914,0,6,2
2025-06-17,2025-06-17,657.6368397799085,95644317205.17345,560264843.4050156,655.65,560264843.4050156,95644317205.17345,646.550554804638,1207468315.2011669,95498183127.58124,653.8,1207468315.2011669,95498183127.58124,653.18,468146702.9554248,95168644418.87692,651.0051631273745,1054575122.1152678,97709384777.4403,0.3030335971796694,1.4150251313363666,1.6655620048053044,0.10579990082179336,658.9810563692209,8.435968423259306,843524095.4873198,96282067239.69188,658.3689951887749,9.717564048596449,810991909.2523143,96062284119.87144,661.3249996321706,14.023233209303944,935605854.7011867,96781085470.74846,52.95870576347412,2.5074865627751706,5.0869518496495285,-2.579465286874358,658.3689951887749,677.8041232859678,638.933867091582,1,6,2
2025-06-18,2025-06-18,648.52,94630642447.2185,573749415.1965333,657.6368397799085,560264843.4050156,95644317205.17345,655.65,560264843.4050156,95644317205.17345,646.550554804638,1207468315.2011669,95498183127.58124,659.86,537821090.1822492,96279516993.79276,652.7,555663045.8169767,95292329321.45187,-1.386303082254292,1.4474361089260146,1.7098156235488287,-0.23834182499145204,657.3610563692209,9.2851470808968,848656713.3465033,96046513733.03842,658.0704237602037,9.966176779133425,812283792.7794255,96015020771.71193,661.0899996321707,14.181182607714323,907168777.8811316,96748085075.72282,48.25093727512506,1.5545235695682322,4.38046619363327,-2.8259426240650374,658.0704237602037,678.0027773184705,638.1380702019368,2,6,2
2025-06-19,2025-06-19,644.94,94092641415.6013,771993053.1337764,648.52,573749415.1965333,94630642447.2185,657.6368397799085,560264843.4050156,95644317205.17345,655.65,560264843.4050156,95644317205.17345,670.87,944233384.379321,97872551923.62108,667.51,773996222.5296764,97389463083.57054,-0.5520261518534353,1.1781503804082567,1.5789832245039503,-0.5555649538287403,653.6567706549351,8.0934406838679,824050951.7399969,95506526517.60703,656.4582809030607,10.14562125693065,812140709.2511469,95779533509.71413,660.9455402085063,14.327024999147822,885339822.3256513,96697151312.97658,39.576268136664936,0.504600727943739,3.6052931004953637,-3.1006923725516247,656.4582809030607,676.749523416922,636.1670383891993,3,6,2
2025-06-20,2025-06-20,647.78,94528888165.21655,564757806.7612774,644.94,771993053.1337764,94092641415.6013,648.52,573749415.1965333,94630642447.2185,657.6368397799085,560264843.4050156,95644317205.17345,668.5,887147876.6373036,97537401094.91998,670.66,627469507.7696043,97843921203.93542,0.44035104040685,1.2375499627004185,1.5779208582059276,-0.44219014574845567,650.6967706549351,4.931302541930137,777995227.4719932,95076738956.22083,654.823995188775,9.50452716397373,807661302.0362664,95542745435.51991,660.7008735418397,14.491667512375013,870051542.8833416,96662332872.85794,39.402753445109006,-0.09718612208041577,2.864797255980208,-2.9619833780606237,654.823995188775,673.8330495167224,635.8149408608276,4,6,2
