date.1,price_usd,market_cap,volume,price_usd_lag1,volume_lag1,market_cap_lag1,price_usd_lag2,volume_lag2,market_cap_lag2,price_usd_lag3,volume_lag3,market_cap_lag3,price_usd_lag7,volume_lag7,market_cap_lag7,price_usd_lag14,volume_lag14,market_cap_lag14,returns,volatility_7d,volatility_14d,returns_rolling_mean_7d,price_usd_sma7,price_usd_std7,volume_sma7,market_cap_sma7,price_usd_sma14,price_usd_std14,volume_sma14,market_cap_sma14,price_usd_sma30,price_usd_std30,volume_sma30,market_cap_sma30,RSI_14,MACD,MACD_signal,MACD_hist,Bollinger_sma,Bollinger_upper,Bollinger_lower,day_of_week,month,quarter,target_return,target_class
2025-03-11,558.43,81532666162.7095,1881236992.0735807,564.46,1039956661.4360776,82276345886.57701,577.1160830495301,883532114.8691314,87538882195.2179,599.64,883532114.8691314,87538882195.2179,604.71,1772995327.902984,88099491927.97063,661.586354388842,722907830.6919061,96735564174.033,-1.0682776458916687,3.7407744306055215,4.227715343524002,-1.0713525183485593,581.9165832927899,19.21120739026209,1144107068.5137568,85403553085.2465,596.1156684268727,24.63221760853952,1309580398.4051225,86792969843.56592,620.5557394362912,39.37551800737978,1477923631.2742076,90237875941.7638,32.39309556657716,-11.745814851713137,-3.812251496914287,-7.933563354798847,596.1156684268727,645.3801036439518,546.8512332097937,1,3,1,-0.1593753917232265,0
2025-03-12,557.54,81366456635.83466,1231964549.6775362,558.43,1881236992.0735807,81532666162.7095,564.46,1039956661.4360776,82276345886.57701,577.1160830495301,883532114.8691314,87538882195.2179,568.77,1437380019.391853,83109245767.95335,638.47,734289317.7656609,93210254778.11714,-0.1593753917232265,3.0625851867177887,4.177353096098465,-0.2450711823430944,580.3122975785043,20.88776343753524,1114762001.4117117,85154583209.22954,590.3349541411584,23.393061858525755,1345128629.2559707,85946984261.97432,620.1060727696246,40.03215504066399,1477609028.3244357,90174246955.6567,35.05263160973492,-13.571649091370888,-5.764131015805607,-7.807518075565279,590.3349541411584,637.1210778582099,543.5488304241069,2,3,1,4.288481543925116,1
2025-03-13,581.45,84729580165.32867,1171114786.6400883,557.54,1231964549.6775362,81366456635.83466,558.43,1881236992.0735807,81532666162.7095,564.46,1039956661.4360776,82276345886.57701,603.1,1068311661.959186,88020110837.34387,607.14,1881470830.112279,88588297855.40712,4.288481543925116,2.48138910313913,4.218609030881141,-0.4946926342133513,577.2194404356471,18.40673154283957,1129448162.0804117,84684507398.94165,588.4999541411586,22.977331896878933,1294388911.8651,85671361569.82585,620.1527394362913,39.98463814573029,1500939891.3958995,90179293503.14632,45.12147044571872,-12.940132907725342,-7.199331394189555,-5.740801513535788,588.4999541411586,634.4546179349164,542.5452903474007,3,3,1,-0.2115401152291696,0
2025-03-14,580.22,84579800057.54492,1728902314.8845716,581.45,1171114786.6400883,84729580165.32867,557.54,1231964549.6775362,81366456635.83466,558.43,1881236992.0735807,81532666162.7095,601.9,814799914.9973364,87808738551.706,627.76,1212863290.4194124,91604774364.6393,-0.2115401152291696,2.481144002410641,4.088524638540393,-0.4964880823727907,574.1222975785043,15.086273433642722,1260034219.2071595,84223230471.20436,585.1042398554442,20.056123823851816,1331248842.1840398,85169577690.7477,619.9564061029579,40.17158307205304,1522720391.3609755,90146520119.58572,40.25446425514645,-12.396009027003402,-8.238666920752324,-4.157342106251077,585.1042398554442,625.2164875031478,544.9919922077406,4,3,1,3.087056787723319,1
2025-03-16,598.1317208937282,84579800057.54492,1728902314.8845716,580.22,1728902314.8845716,84579800057.54492,581.45,1171114786.6400883,84729580165.32867,557.54,1231964549.6775362,81366456635.83466,599.64,883532114.8691314,87538882195.2179,615.6,1573592799.9258971,89723443324.45264,3.087056787723319,2.8299254616392355,4.170783851145987,-0.001840304970121,573.9068291347512,14.665993324658931,1380801390.6379368,83800504451.53679,583.8565056335676,18.495640739333027,1342342378.9668024,84802174600.25429,618.7521734324878,40.269429863379735,1544500891.326051,90113746736.02509,46.50156210447231,-10.399580855120462,-8.670849707625951,-1.7287311474945106,583.8565056335676,620.8477871122336,546.8652241549016,6,3,1,6.578530736921562,1
2025-03-17,637.48,92958836850.61832,1557206014.3599737,598.1317208937282,1728902314.8845716,84579800057.54492,580.22,1728902314.8845716,84579800057.54492,581.45,1171114786.6400883,84729580165.32867,577.1160830495301,883532114.8691314,87538882195.2179,569.29,1575082265.9745924,83025221981.30531,6.578530736921562,3.214509381926693,3.943207193466647,1.4745555006405398,582.5302458419611,28.28796473892173,1477040519.1366286,84574783688.02257,588.727219919282,22.834379439802472,1341065503.8514724,85511718519.49094,619.8255067658212,40.32704797875464,1545869915.3461647,90270437814.26146,64.04840737150904,-5.578019927302989,-8.05228375156136,2.4742638242583705,588.727219919282,634.395978798887,543.058461039677,0,3,1,-0.4909957959465361,0
2025-03-18,634.35,92555650757.55933,1475787819.5330305,637.48,1557206014.3599737,92958836850.61832,598.1317208937282,1728902314.8845716,84579800057.54492,580.22,1728902314.8845716,84579800057.54492,564.46,1039956661.4360776,82276345886.57701,609.2332749266888,1575082265.9745924,83025221981.30531,-0.4909957959465361,2.9438387416907794,3.5341750803594616,1.7176971599684852,592.5145315562469,32.818198970647536,1539302113.150479,86043255812.44861,590.5212717102328,25.410770826466383,1333973043.391361,86192463432.08049,619.5655067658212,40.20310635934758,1561199678.3075514,90232887228.38704,56.09974877324417,-1.9865631328328843,-6.839139627815665,4.85257649498278,590.5212717102328,641.3428133631655,539.6997300573,1,3,1,-2.5632537242846976,0
2025-03-19,618.09,90241584888.9593,1100726082.1315966,634.35,1475787819.5330305,92555650757.55933,637.48,1557206014.3599737,92958836850.61832,598.1317208937282,1728902314.8845716,84579800057.54492,558.43,1881236992.0735807,81532666162.7095,604.71,1772995327.902984,88099491927.97063,-2.5632537242846976,3.2208364599154837,3.610017637022456,1.5041291487694812,601.037388699104,30.127730138052176,1427800554.5873382,87287387059.05574,591.4769859959471,26.22406685855989,1285953811.5505474,86345470072.15111,618.514173432488,39.80016781317249,1554448648.9867775,90081414145.7915,53.074165977391786,-0.4471988279592551,-5.560751467844383,5.113552639885127,591.4769859959471,643.9251197130668,539.0288522788273,2,3,1,2.478603439628513,1
2025-03-20,633.41,92378334776.96008,1567975412.7575078,618.09,1100726082.1315966,90241584888.9593,634.35,1475787819.5330305,92555650757.55933,637.48,1557206014.3599737,92958836850.61832,557.54,1231964549.6775362,81366456635.83466,568.77,1437380019.391853,83109245767.95335,2.478603439628513,3.147246007983864,3.180806490589471,1.8809832675340152,611.8759601276754,25.0988760177953,1475802106.4559057,88860512507.78793,596.09412885309,27.574291552357096,1295282053.9338086,87007547858.50874,615.9915067658213,36.08636061858967,1492501654.691165,89713866851.49629,66.40609137055836,1.9860603719042729,-4.051389099894651,6.037449471798924,596.09412885309,651.2427119578042,540.9455457483757,3,3,1,0.1862932381869741,1
2025-03-21,634.59,92677448785.37189,1247287533.1388352,633.41,1567975412.7575078,92378334776.96008,618.09,1100726082.1315966,90241584888.9593,634.35,1475787819.5330305,92555650757.55933,581.45,1171114786.6400883,84729580165.32867,603.1,1068311661.959186,88020110837.34387,0.1862932381869741,3.0028563694692894,2.8046195677003998,1.2949563667142807,619.467388699104,22.235487804726564,1486683927.384298,89995922310.65125,598.3434145673756,29.41279165428203,1308066044.7323549,87340214854.79646,614.7885067658212,34.778210403140925,1383126716.6956522,89540016237.51447,59.6093988404028,3.9639579174165647,-2.448319696432408,6.412277613848973,598.3434145673756,657.1689978759397,539.5178312588115,4,3,1,-1.9450619067040265,0
2025-03-23,622.246831646247,92677448785.37189,1247287533.1388352,634.59,1247287533.1388352,92677448785.37189,633.41,1567975412.7575078,92378334776.96008,618.09,1100726082.1315966,90241584888.9593,580.22,1728902314.8845716,84579800057.54492,601.9,814799914.9973364,87808738551.706,-1.9450619067040265,3.212002628942964,2.871341375037676,1.0473103965035868,625.471221791425,14.032980250583265,1417881815.7063358,91152729271.7694,599.7967596849646,30.09678381405826,1338958017.4567475,87687979871.48686,613.2791421635012,33.36426177758685,1273751778.7001398,89366165623.53265,55.813607421838135,4.483779226365641,-1.061899911872798,5.545679138238439,599.7967596849646,659.9903273130811,539.6031920568481,6,3,1,1.3022434091492174,1
2025-03-24,630.35,91998938607.93324,723666377.6045334,622.246831646247,1247287533.1388352,92677448785.37189,634.59,1247287533.1388352,92677448785.37189,633.41,1567975412.7575078,92378334776.96008,598.1317208937282,1728902314.8845716,84579800057.54492,599.64,883532114.8691314,87538882195.2179,1.3022434091492174,3.091685381859264,2.877091100390766,0.7923370567072866,630.0738330923211,7.183466668246982,1274276681.8091874,92212606207.53915,601.9903311135361,31.1839757776701,1327539036.2235622,88006555329.53798,612.0491421635012,31.956445923941068,1258203255.9909828,89187594306.08228,58.491103214967225,5.48635602682316,0.2477512758663933,5.238604750956766,601.9903311135361,664.3582826688762,539.6223795581959,0,3,1,0.542555723011029,1
2025-03-25,633.77,92377944845.04591,1454746812.580342,630.35,723666377.6045334,91998938607.93324,622.246831646247,1247287533.1388352,92677448785.37189,634.59,1247287533.1388352,92677448785.37189,637.48,1557206014.3599737,92958836850.61832,577.1160830495301,883532114.8691314,87538882195.2179,0.542555723011029,1.7667649782820234,2.617637830776235,-0.0699450881370752,629.5438330923209,6.664047841313827,1259639652.983526,92129621635.31451,606.0370394671411,31.38309411098439,1368340086.0600772,88352202661.66855,611.3438088301679,31.201968046698905,1270720493.5990796,89084375030.36198,67.51470640072617,6.4821486080726345,1.4946307423076417,4.987517865764993,606.0370394671411,668.8032276891099,543.2708512451723,1,3,1,-0.3187276141186856,0
2025-03-26,631.75,92166463788.44118,1072554551.6522197,633.77,1454746812.580342,92377944845.04591,630.35,723666377.6045334,91998938607.93324,622.246831646247,1247287533.1388352,92677448785.37189,634.35,1475787819.5330305,92555650757.55933,564.46,1039956661.4360776,82276345886.57701,-0.3187276141186856,1.7611133080327426,2.5036163445314337,-0.0453353478759537,629.1724045208923,6.419494003713387,1202034900.4291244,92074023496.86906,610.8434680385698,29.629459479566357,1370668506.7898018,89058639654.65884,610.4921421635012,30.238136766123908,1265601971.956386,88960114292.22827,72.26725063833302,7.027317740298599,2.601168141905833,4.426149598392766,610.8434680385698,670.1023869977025,551.584549079437,2,3,1,0.7455480807281312,1
2025-03-27,636.46,92799083011.37596,1402203548.1867435,631.75,1072554551.6522197,92166463788.44118,633.77,1454746812.580342,92377944845.04591,630.35,723666377.6045334,91998938607.93324,618.09,1100726082.1315966,90241584888.9593,558.43,1881236992.0735807,81532666162.7095,0.7455480807281312,1.3742076475753393,2.4436965524974585,0.427350624268736,631.7966902351782,4.642927397545045,1245103109.865574,92439380371.50002,616.4170394671411,26.145881565665945,1336451832.226456,89863383715.27786,610.0118088301679,29.68399032761971,1283008896.3408637,88888669272.39598,76.04884113048598,7.750087655970901,3.630952044718847,4.119135611252054,616.4170394671411,668.708802598473,564.1252763358092,3,3,1,-1.260094899915154,0
2025-03-28,628.44,91603393914.98335,1690893072.759816,636.46,1402203548.1867435,92799083011.37596,631.75,1072554551.6522197,92166463788.44118,633.77,1454746812.580342,92377944845.04591,633.41,1567975412.7575078,92378334776.96008,557.54,1231964549.6775362,81366456635.83466,-1.260094899915154,1.15279922653464,2.499744623297017,-0.1067491385232163,631.0866902351781,4.734211476950163,1262662775.5801892,92328674534.07478,621.4813251814268,20.011305541949373,1369232441.018047,90594593520.93137,608.8494754968345,28.16907674531441,1315275071.0764608,88717596930.42766,72.59309645733649,7.588268214905156,4.422415278756109,3.1658529361490477,621.4813251814268,661.5039362653255,581.4587140975281,4,3,1,-3.2578316070938307,0
2025-03-30,607.9664830483796,91603393914.98335,1690893072.759816,628.44,1690893072.759816,91603393914.98335,636.46,1402203548.1867435,92799083011.37596,631.75,1072554551.6522197,92166463788.44118,634.59,1247287533.1388352,92677448785.37189,581.45,1171114786.6400883,84729580165.32867,-3.2578316070938307,1.639235206806077,2.5233843109032024,-0.5987669735633313,627.2833306706609,9.621924123792326,1326034995.5260437,92175238124.01929,623.3753596848826,16.95197145718641,1406359461.455171,91085580217.33528,607.0621464521524,26.349883584637052,1347541245.8120575,88546524588.45932,58.638987532781385,5.741795583002045,4.686291339605296,1.055504243396749,623.3753596848826,657.2793025992554,589.4714167705098,6,3,1,-3.0752489766597613,0
2025-03-31,589.27,85876133709.9148,781024663.7074255,607.9664830483796,1690893072.759816,91603393914.98335,628.44,1690893072.759816,91603393914.98335,636.46,1402203548.1867435,92799083011.37596,622.246831646247,1247287533.1388352,92677448785.37189,580.22,1728902314.8845716,84579800057.54492,-3.0752489766597613,1.8375949298140832,2.683244394800111,-0.7602222692712933,622.5723547211971,17.41542644010008,1259426014.1786995,91203621684.66824,624.0217882563111,15.26872540859663,1338653914.9425178,91178175478.21884,605.4221464521524,25.85409578283064,1349099090.676783,88302053886.18593,52.64718437703672,2.7382380859648947,4.296680688877215,-1.5584426029123204,624.0217882563111,654.5592390735044,593.4843374391178,0,3,1,4.576849322042542,1
2025-04-01,616.24,89787246893.72856,916596904.931346,589.27,781024663.7074255,85876133709.9148,607.9664830483796,1690893072.759816,91603393914.98335,628.44,1690893072.759816,91603393914.98335,630.35,723666377.6045334,91998938607.93324,598.1317208937282,1728902314.8845716,84579800057.54492,4.576849322042542,2.6757938336286045,2.834252040966556,-0.2924214245722471,620.5566404354829,17.18016147675366,1286987518.0825298,90887665725.49615,625.3152367639019,13.58047296299572,1280632099.9458585,91550135966.51764,605.7254797854858,25.92822213868917,1316936626.5040855,88342018854.12996,55.03022799443251,2.505271521779491,3.9383988554576703,-1.4331273336781791,625.3152367639019,652.4761826898933,598.1542908379105,1,4,2,-2.226405296637679,0
2025-04-02,602.52,87863045828.12164,1697681882.876937,616.24,916596904.931346,89787246893.72856,589.27,781024663.7074255,85876133709.9148,607.9664830483796,1690893072.759816,91603393914.98335,633.77,1454746812.580342,92377944845.04591,637.48,1557206014.3599737,92958836850.61832,-2.226405296637679,2.7357825258972137,2.235598416750813,-0.6879872845220625,616.0923547211971,17.234492009002626,1321692528.1249006,90242680151.64984,622.818093906759,14.363204690963936,1290666090.554213,91186150893.48218,604.8841464521524,25.59595075812681,1333097246.2526698,88217294569.57938,38.676287607238365,1.1997248230954938,3.390664048985235,-2.1909392258897413,622.818093906759,651.5445032886869,594.0916845248312,2,4,2,-0.6671977693686437,0
2025-04-03,598.5,87443308406.60175,1864902496.7868683,602.52,1697681882.876937,87863045828.12164,616.24,916596904.931346,89787246893.72856,589.27,781024663.7074255,85876133709.9148,631.75,1072554551.6522197,92166463788.44118,634.35,1475787819.5330305,92555650757.55933,-0.6671977693686437,2.731109918571255,2.2367733080733587,-0.7377687352720566,611.3423547211971,16.775765644772036,1434885091.7155647,89567943668.52992,620.2573796210447,15.313404542578548,1318459996.0723443,90820983582.6995,604.3141464521524,25.539427915868018,1342807569.4813688,88141290072.31767,38.45457751990526,-0.1574952379600063,2.681032191596187,-2.8385274295561933,620.2573796210447,650.8841887062018,589.6305705358876,3,4,2,0.0317460317460494,1
2025-04-04,598.69,87394937361.16124,785795171.9781505,598.5,1864902496.7868683,87443308406.60175,602.52,1697681882.876937,87863045828.12164,616.24,916596904.931346,89787246893.72856,636.46,1402203548.1867435,92799083011.37596,618.09,1100726082.1315966,90241584888.9593,0.0317460317460494,2.6793315366694723,2.1487546335411496,-0.8397404565552111,605.9466404354828,12.999664898743278,1346826752.257194,88795922861.3564,618.8716653353305,16.366184967450263,1295964931.0613842,90617651616.4282,605.2941464521524,24.69939072153621,1316497999.681487,88286947251.64622,43.03092514002714,-1.2038927759613216,1.9040471980846851,-3.107939974046007,618.8716653353305,651.604035270231,586.13929540043,4,4,2,-1.7419974254812898,0
2025-04-06,588.2608356133861,87394937361.16124,785795171.9781505,598.69,785795171.9781505,87394937361.16124,598.5,1864902496.7868683,87443308406.60175,602.52,1697681882.876937,87863045828.12164,628.44,1690893072.759816,91603393914.98335,633.41,1567975412.7575078,92378334776.96008,-1.7419974254812898,2.698057911402211,2.0362306896781543,-0.9085836744932304,600.2067598088237,9.917665932788028,1217527052.1455276,88194714782.23894,615.646725022001,17.676869928622633,1240094913.8628583,90261694658.15686,604.5950651417091,24.88019061288481,1290188429.881606,88432604430.97475,33.19036601420798,-2.8419564644846105,0.9548464655708262,-3.7968029300554367,615.646725022001,651.0004648792462,580.2929851647557,6,4,2,-7.954096683080525,0
2025-04-07,541.47,79040586508.4252,1525326140.4405663,588.2608356133861,785795171.9781505,87394937361.16124,598.69,785795171.9781505,87394937361.16124,598.5,1864902496.7868683,87443308406.60175,607.9664830483796,1690893072.759816,91603393914.98335,634.59,1247287533.1388352,92677448785.37189,-7.954096683080525,3.756032611144632,2.830269385806029,-1.5794786853484726,590.7072622304837,23.62297982094658,1193874633.2427778,86400028009.87349,608.9952964505723,25.699581462741016,1259954814.3844106,89287633066.94638,602.487065141709,27.419564737983976,1281932790.2995253,88130640916.98991,24.11986656384552,-7.825554999130873,-0.8012338273695135,-7.024321171761359,608.9952964505723,660.3944593760543,557.5961335250902,0,4,2,3.0380261140968035,1
2025-04-08,557.92,81444714698.48569,1492084536.993581,541.47,1525326140.4405663,79040586508.4252,588.2608356133861,785795171.9781505,87394937361.16124,598.69,785795171.9781505,87394937361.16124,589.27,781024663.7074255,85876133709.9148,622.246831646247,1247287533.1388352,92677448785.37189,3.0380261140968035,4.04952325623086,3.0212401213242392,-0.706153672383249,586.2286908019123,26.71081766279579,1295454615.1408,85766968151.0979,604.4005227615546,28.720946289058027,1277440314.6597495,88485294917.88309,602.1253984750424,27.94613174912005,1283756274.2195828,88075156548.00763,32.521133617300976,-10.328652939390508,-2.7067176497737124,-7.621935289616796,604.4005227615546,661.8424153396707,546.9586301834386,1,4,2,0.1003728133065706,1
2025-04-09,558.48,81468613594.63686,1060631213.085354,557.92,1492084536.993581,81444714698.48569,541.47,1525326140.4405663,79040586508.4252,588.2608356133861,785795171.9781505,87394937361.16124,616.24,916596904.931346,89787246893.72856,630.35,723666377.6045334,91998938607.93324,0.1003728133065706,3.373166273320036,2.9756868493609474,-1.345650316488388,577.9772622304837,24.743737687348933,1316030944.8770869,84578591965.51338,599.2669513329832,30.115131754626784,1301509231.4798083,87733128845.50476,600.638065141709,29.057735784667923,1283500259.2571218,87856773306.58408,29.63676545588487,-12.127391747977072,-4.590852469414385,-7.536539278562687,599.2669513329832,659.4972148422368,539.0366878237297,2,4,2,3.5668242372152825,1
2025-04-10,578.4,84381597878.29329,1088845473.9114852,558.48,1060631213.085354,81468613594.63686,557.92,1492084536.993581,81444714698.48569,541.47,1525326140.4405663,79040586508.4252,602.52,1697681882.876937,87863045828.12164,633.77,1454746812.580342,92377944845.04591,3.5668242372152825,3.804201185223887,3.1845757614428547,-0.5180460973665362,574.5315479447694,22.316800210712422,1229054315.0248797,84081242258.39503,595.3119513329832,28.844351571302195,1275373421.57489,87161961205.02245,599.8547318083758,29.33794705657795,1292635111.2209268,87742535284.13698,35.65321034357673,-11.809396321678946,-6.034561239867298,-5.7748350818116485,595.3119513329832,653.0006544755876,537.6232481903788,3,4,2,0.8834716459197756,1
2025-04-11,583.51,85103099543.08423,911795858.047514,578.4,1088845473.9114852,84381597878.29329,558.48,1060631213.085354,81468613594.63686,557.92,1492084536.993581,81444714698.48569,598.5,1864902496.7868683,87443308406.60175,631.75,1072554551.6522197,92166463788.44118,0.8834716459197756,3.839057499447082,3.208946495429571,-0.2965218951824762,572.3901193733409,20.25776938595664,1092896223.7764,83746926706.46397,591.866237047269,26.977610996269977,1263890657.7459824,86657435187.49695,599.317065141709,29.48943152136642,1293577235.993539,87661342529.06587,37.69764357849638,-11.018039263221112,-7.031256844538061,-3.986782418683052,591.866237047269,645.8214590398089,537.9110150547291,4,4,2,1.2594867017914346,1
2025-04-13,590.8592308536232,85103099543.08423,911795858.047514,583.51,911795858.047514,85103099543.08423,578.4,1088845473.9114852,84381597878.29329,558.48,1060631213.085354,81468613594.63686,598.69,785795171.9781505,87394937361.16124,636.46,1402203548.1867435,92799083011.37596,1.2594867017914346,3.884332686550275,3.2273893833446445,-0.1211303708902783,571.2714380667156,18.72132271770012,1110896321.7863097,83419521303.88155,588.6090392510993,23.737618761855177,1228861537.0217516,86107722082.61897,599.7751700685122,29.23833461660013,1294519360.766152,87580149773.99474,38.52517723635031,-9.686205040912796,-7.562246483813007,-2.1239585570997885,588.6090392510993,636.0842767748096,541.1338017273889,6,4,2,-0.0354112862586464,0
2025-04-14,590.65,86138084867.18318,559952432.290931,590.8592308536232,911795858.047514,85103099543.08423,583.51,911795858.047514,85103099543.08423,578.4,1088845473.9114852,84381597878.29329,588.2608356133861,785795171.9781505,87394937361.16124,628.44,1690893072.759816,91603393914.98335,-0.0354112862586464,3.81864543937848,3.221222826010093,0.1226676489986707,571.6127472648034,19.100615765048325,1078633073.2595637,83239970947.59895,585.9097535368135,20.83049384129053,1148080062.7025456,85717342864.91895,600.6481700685122,28.52994177038632,1278519219.7946477,87708874406.68161,40.10154944358131,-8.549051857445534,-7.759607558539513,-0.7894442989060204,585.9097535368135,627.5707412193946,544.2487658542324,0,4,2,-0.4181833573182136,0
2025-04-15,588.18,85857568798.81184,510090935.7886213,590.65,559952432.290931,86138084867.18318,590.8592308536232,911795858.047514,85103099543.08423,583.51,911795858.047514,85103099543.08423,541.47,1525326140.4405663,79040586508.4252,607.9664830483796,1690893072.759816,91603393914.98335,-0.4181833573182136,1.5512285464770583,3.1145904589957234,1.199226695536144,578.2856044076605,14.394447013827053,933599472.595,84213825560.51134,584.4964333190721,19.867858123619406,1063737052.9188888,85306926785.1924,601.6398367351788,27.51071831425205,1232814351.2518153,87853037827.88503,44.27755751770406,-7.757731820741014,-7.7592324109798145,0.0015005902388001,584.4964333190721,624.2321495663109,544.7607170718334,1,4,2,-1.7562650889183409,0
2025-04-16,577.85,84325232392.51485,529422555.618072,588.18,510090935.7886213,85857568798.81184,590.65,559952432.290931,86138084867.18318,590.8592308536232,911795858.047514,85103099543.08423,557.92,1492084536.993581,81444714698.48569,589.27,781024663.7074255,85876133709.9148,-1.7562650889183409,1.6587145819785525,3.0396526862526474,0.5143279522482661,581.1327472648032,11.342317371764796,796076332.3984988,84625328088.22978,583.6807190333578,19.89121550087308,1045765473.7696494,85196148119.66383,602.3168367351789,26.62366066220732,1209396284.7831664,87951663686.44102,46.52926489784431,-7.873390118813063,-7.782063952546465,-0.0913261662665982,583.6807190333578,623.463150035104,543.8982880316116,2,4,2,2.5153759304622936,1
